"data";"numeracaoItem";"tipo";"url";"arquivo_pdf";"baixado"
"2022-09-27";"10.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222750ti.pdf";"dsp20222750ti.pdf";"True"
"2022-09-27";"11.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222751ti.pdf";"dsp20222751ti.pdf";"True"
"2022-09-27";"12.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222758ti.pdf";"dsp20222758ti.pdf";"True"
"2022-09-27";"13.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222762ti.pdf";"dsp20222762ti.pdf";"True"
"2022-09-27";"14.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222763ti.pdf";"dsp20222763ti.pdf";"True"
"2022-09-27";"15.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ect2022041.pdf";"ect2022041.pdf";"True"
"2022-09-27";"16.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ect2022043.pdf";"ect2022043.pdf";"True"
"2022-09-27";"17.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ect2022044.pdf";"ect2022044.pdf";"True"
"2022-09-27";"18.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ect2022045.pdf";"ect2022045.pdf";"True"
"2022-09-27";"19.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ect2022046.pdf";"ect2022046.pdf";"True"
"2022-09-27";"20.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212638ti.pdf";"rea202212638ti.pdf";"True"
"2022-09-27";"20.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212638_1.pdf";"area202212638_1.pdf";"True"
"2022-09-27";"21.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212690ti.pdf";"rea202212690ti.pdf";"True"
"2022-09-27";"21.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212690_1.pdf";"area202212690_1.pdf";"True"
"2022-09-27";"22.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212691ti.pdf";"rea202212691ti.pdf";"True"
"2022-09-27";"22.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212691_1.pdf";"area202212691_1.pdf";"True"
"2022-09-27";"23.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212692ti.pdf";"rea202212692ti.pdf";"True"
"2022-09-27";"23.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212692_1.pdf";"area202212692_1.pdf";"True"
"2022-09-27";"24.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212697ti.pdf";"rea202212697ti.pdf";"True"
"2022-09-27";"24.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212697_1.pdf";"area202212697_1.pdf";"True"
"2022-09-27";"25.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212698ti.pdf";"rea202212698ti.pdf";"True"
"2022-09-27";"25.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212698_1.pdf";"area202212698_1.pdf";"True"
"2022-09-27";"26.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212699ti.pdf";"rea202212699ti.pdf";"True"
"2022-09-27";"26.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212699_1.pdf";"area202212699_1.pdf";"True"
"2022-09-27";"27.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212700ti.pdf";"rea202212700ti.pdf";"True"
"2022-09-27";"27.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212700_1.pdf";"area202212700_1.pdf";"True"
"2022-09-27";"28.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212701ti.pdf";"rea202212701ti.pdf";"True"
"2022-09-27";"28.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212701_1.pdf";"area202212701_1.pdf";"True"
"2022-09-27";"29.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212702ti.pdf";"rea202212702ti.pdf";"True"
"2022-09-27";"29.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212702_1.pdf";"area202212702_1.pdf";"True"
"2022-09-27";"30.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212703ti.pdf";"rea202212703ti.pdf";"True"
"2022-09-27";"30.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212703_1.pdf";"area202212703_1.pdf";"True"
"2022-09-27";"31.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212704ti.pdf";"rea202212704ti.pdf";"True"
"2022-09-27";"31.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212704_1.pdf";"area202212704_1.pdf";"True"
"2022-09-27";"32.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212705ti.pdf";"rea202212705ti.pdf";"True"
"2022-09-27";"32.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212705_1.pdf";"area202212705_1.pdf";"True"
"2022-09-27";"33.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212706ti.pdf";"rea202212706ti.pdf";"True"
"2022-09-27";"33.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212706_1.pdf";"area202212706_1.pdf";"True"
"2022-09-27";"34.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212707ti.pdf";"rea202212707ti.pdf";"True"
"2022-09-27";"34.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212707_1.pdf";"area202212707_1.pdf";"True"
"2022-09-27";"35.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212708ti.pdf";"rea202212708ti.pdf";"True"
"2022-09-27";"35.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212708_1.pdf";"area202212708_1.pdf";"True"
"2022-09-27";"36.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212709ti.pdf";"rea202212709ti.pdf";"True"
"2022-09-27";"36.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212709_1.pdf";"area202212709_1.pdf";"True"
"2022-09-27";"37.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212710ti.pdf";"rea202212710ti.pdf";"True"
"2022-09-27";"37.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212710_1.pdf";"area202212710_1.pdf";"True"
"2022-09-27";"38.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212711ti.pdf";"rea202212711ti.pdf";"True"
"2022-09-27";"38.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212711_1.pdf";"area202212711_1.pdf";"True"
"2022-09-27";"39.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212712ti.pdf";"rea202212712ti.pdf";"True"
"2022-09-27";"39.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212712_1.pdf";"area202212712_1.pdf";"True"
"2022-09-27";"40.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212713ti.pdf";"rea202212713ti.pdf";"True"
"2022-09-27";"40.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212713_1.pdf";"area202212713_1.pdf";"True"
"2022-09-27";"41.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212714ti.pdf";"rea202212714ti.pdf";"True"
"2022-09-27";"41.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212714_1.pdf";"area202212714_1.pdf";"True"
"2022-09-27";"42.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212715ti.pdf";"rea202212715ti.pdf";"True"
"2022-09-27";"42.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212715_1.pdf";"area202212715_1.pdf";"True"
"2022-09-27";"43.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212716ti.pdf";"rea202212716ti.pdf";"True"
"2022-09-27";"43.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212716_1.pdf";"area202212716_1.pdf";"True"
"2022-09-27";"44.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212717ti.pdf";"rea202212717ti.pdf";"True"
"2022-09-27";"44.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212717_1.pdf";"area202212717_1.pdf";"True"
"2022-09-27";"45.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212718ti.pdf";"rea202212718ti.pdf";"True"
"2022-09-27";"45.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212718_1.pdf";"area202212718_1.pdf";"True"
"2022-09-27";"46.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212719ti.pdf";"rea202212719ti.pdf";"True"
"2022-09-27";"46.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212719_1.pdf";"area202212719_1.pdf";"True"
"2022-09-27";"47.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212720ti.pdf";"rea202212720ti.pdf";"True"
"2022-09-27";"47.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212720_1.pdf";"area202212720_1.pdf";"True"
"2022-09-27";"48.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212721ti.pdf";"rea202212721ti.pdf";"True"
"2022-09-27";"48.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212721_1.pdf";"area202212721_1.pdf";"True"
"2022-09-27";"49.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212722ti.pdf";"rea202212722ti.pdf";"True"
"2022-09-27";"49.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212722_1.pdf";"area202212722_1.pdf";"True"
"2022-09-27";"50.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212723ti.pdf";"rea202212723ti.pdf";"True"
"2022-09-27";"50.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212723_1.pdf";"area202212723_1.pdf";"True"
"2022-09-27";"51.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212724ti.pdf";"rea202212724ti.pdf";"True"
"2022-09-27";"51.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212724_1.pdf";"area202212724_1.pdf";"True"
"2022-09-27";"52.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212725ti.pdf";"rea202212725ti.pdf";"True"
"2022-09-27";"52.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212725_1.pdf";"area202212725_1.pdf";"True"
"2022-09-27";"53.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212726ti.pdf";"rea202212726ti.pdf";"True"
"2022-09-27";"53.";"Voto:";"https://www2.aneel.gov.br/cedoc/rea202212726ti.pdf";"rea202212726ti.pdf";"True"
"2022-09-27";"54.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212727ti.pdf";"rea202212727ti.pdf";"True"
"2022-09-27";"54.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212727_1.pdf";"area202212727_1.pdf";"True"
"2022-09-27";"55.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212728ti.pdf";"rea202212728ti.pdf";"True"
"2022-09-27";"55.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212728_1.pdf";"area202212728_1.pdf";"True"
"2022-09-27";"56.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212729ti.pdf";"rea202212729ti.pdf";"True"
"2022-09-27";"56.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212729_1.pdf";"area202212729_1.pdf";"True"
"2022-09-27";"57.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212732ti.pdf";"rea202212732ti.pdf";"True"
"2022-09-27";"57.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212732_1.pdf";"area202212732_1.pdf";"True"
"2022-09-27";"58.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212733ti.pdf";"rea202212733ti.pdf";"True"
"2022-09-27";"58.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212733_1.pdf";"area202212733_1.pdf";"True"
"2022-09-27";"59.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212734ti.pdf";"rea202212734ti.pdf";"True"
"2022-09-27";"59.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212734_1.pdf";"area202212734_1.pdf";"True"
"2022-09-27";"60.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212735ti.pdf";"rea202212735ti.pdf";"True"
"2022-09-27";"60.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212735_1.pdf";"area202212735_1.pdf";"True"
"2022-09-27";"61.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212736ti.pdf";"rea202212736ti.pdf";"True"
"2022-09-27";"61.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212736_1.pdf";"area202212736_1.pdf";"True"
"2022-09-27";"62.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212737ti.pdf";"rea202212737ti.pdf";"True"
"2022-09-27";"62.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212737_1.pdf";"area202212737_1.pdf";"True"
"2022-09-27";"63.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212738ti.pdf";"rea202212738ti.pdf";"True"
"2022-09-27";"63.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212738_1.pdf";"area202212738_1.pdf";"True"
"2022-09-27";"64.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212739ti.pdf";"rea202212739ti.pdf";"True"
"2022-09-27";"64.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212739_1.pdf";"area202212739_1.pdf";"True"
"2022-09-27";"65.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212740ti.pdf";"rea202212740ti.pdf";"True"
"2022-09-27";"65.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212740_1.pdf";"area202212740_1.pdf";"True"
"2022-09-27";"66.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212741ti.pdf";"rea202212741ti.pdf";"True"
"2022-09-27";"66.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212741_1.pdf";"area202212741_1.pdf";"True"
"2022-09-27";"67.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212742ti.pdf";"rea202212742ti.pdf";"True"
"2022-09-27";"67.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212742_1.pdf";"area202212742_1.pdf";"True"
"2022-09-27";"68.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212743ti.pdf";"rea202212743ti.pdf";"True"
"2022-09-27";"68.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212743_1.pdf";"area202212743_1.pdf";"True"
"2022-09-27";"69.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212744ti.pdf";"rea202212744ti.pdf";"True"
"2022-09-27";"69.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212744_1.pdf";"area202212744_1.pdf";"True"
"2022-09-27";"70.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212745ti.pdf";"rea202212745ti.pdf";"True"
"2022-09-27";"70.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212745_1.pdf";"area202212745_1.pdf";"True"
"2022-09-27";"71.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212748ti.pdf";"rea202212748ti.pdf";"True"
"2022-09-27";"71.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212748_1.pdf";"area202212748_1.pdf";"True"
"2022-09-27";"72.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212749ti.pdf";"rea202212749ti.pdf";"True"
"2022-09-27";"72.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212749_1.pdf";"area202212749_1.pdf";"True"
"2022-09-27";"73.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212750ti.pdf";"rea202212750ti.pdf";"True"
"2022-09-27";"73.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212750_1.pdf";"area202212750_1.pdf";"True"
"2022-09-27";"74.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212751ti.pdf";"rea202212751ti.pdf";"True"
"2022-09-27";"74.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212751_1.pdf";"area202212751_1.pdf";"True"
"2022-09-27";"75.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212752ti.pdf";"rea202212752ti.pdf";"True"
"2022-09-27";"75.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212752_1.pdf";"area202212752_1.pdf";"True"
"2022-09-27";"76.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212753ti.pdf";"rea202212753ti.pdf";"True"
"2022-09-27";"76.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212753_1.pdf";"area202212753_1.pdf";"True"
"2022-09-27";"77.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212754ti.pdf";"rea202212754ti.pdf";"True"
"2022-09-27";"77.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212754_1.pdf";"area202212754_1.pdf";"True"
"2022-09-27";"78.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212755ti.pdf";"rea202212755ti.pdf";"True"
"2022-09-27";"78.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212755_1.pdf";"area202212755_1.pdf";"True"
"2022-09-27";"79.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212758ti.pdf";"rea202212758ti.pdf";"True"
"2022-09-27";"79.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212758_1.pdf";"area202212758_1.pdf";"True"
"2022-09-27";"80.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212759ti.pdf";"rea202212759ti.pdf";"True"
"2022-09-27";"80.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212759_1.pdf";"area202212759_1.pdf";"True"
"2022-09-27";"81.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ren20221042.html";"ren20221042.html";"True"
"2022-09-27";"81.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ren20221042.pdf";"ren20221042.pdf";"True"
"2022-09-27";"81.";"Voto:";"https://www2.aneel.gov.br/cedoc/aren20221042_1.pdf";"aren20221042_1.pdf";"True"
"2022-09-27";"82.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/res2022009cnpe.pdf";"res2022009cnpe.pdf";"True"
"2022-09-26";"1.";"Texto Integral :";"http://www2.aneel.gov.br/cedoc/com2022014scg.pdf";"com2022014scg.pdf";"True"
"2022-09-26";"2.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222307ti.pdf";"dsp20222307ti.pdf";"True"
"2022-09-26";"3.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222417ti.pdf";"dsp20222417ti.pdf";"True"
"2022-09-26";"4.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222624.pdf";"dsp20222624.pdf";"True"
"2022-09-26";"4.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/adsp20222624_1.pdf";"adsp20222624_1.pdf";"True"
"2022-09-26";"5.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222626.pdf";"dsp20222626.pdf";"True"
"2022-09-26";"5.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20222626_1.pdf";"adsp20222626_1.pdf";"True"
"2022-09-26";"6.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222630ti.pdf";"dsp20222630ti.pdf";"True"
"2022-09-26";"6.";"Voto:";"http://www2.aneel.gov.br/cedoc/adsp20222630_1.pdf";"adsp20222630_1.pdf";"True"
"2022-09-26";"7.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222632.pdf";"dsp20222632.pdf";"True"
"2022-09-26";"7.";"Voto:";"http://www2.aneel.gov.br/cedoc/adsp20222632_1.pdf";"adsp20222632_1.pdf";"True"
"2022-09-26";"8.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222634ti.pdf";"dsp20222634ti.pdf";"True"
"2022-09-26";"8.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20222634_1.pdf";"adsp20222634_1.pdf";"True"
"2022-09-26";"9.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222635.pdf";"dsp20222635.pdf";"True"
"2022-09-26";"9.";"Voto :";"http://www2.aneel.gov.br/cedoc/adsp20222635_1.pdf";"adsp20222635_1.pdf";"True"
"2022-09-26";"10.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222702ti.pdf";"dsp20222702ti.pdf";"True"
"2022-09-26";"11.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222703ti.pdf";"dsp20222703ti.pdf";"True"
"2022-09-26";"12.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222704ti.pdf";"dsp20222704ti.pdf";"True"
"2022-09-26";"13.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222705ti.pdf";"dsp20222705ti.pdf";"True"
"2022-09-26";"14.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222706ti.pdf";"dsp20222706ti.pdf";"True"
"2022-09-26";"15.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222707ti.pdf";"dsp20222707ti.pdf";"True"
"2022-09-26";"16.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222708ti.pdf";"dsp20222708ti.pdf";"True"
"2022-09-26";"17.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222709ti.pdf";"dsp20222709ti.pdf";"True"
"2022-09-26";"18.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222731.pdf";"dsp20222731.pdf";"True"
"2022-09-26";"19.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222733.pdf";"dsp20222733.pdf";"True"
"2022-09-26";"20.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222738.pdf";"dsp20222738.pdf";"True"
"2022-09-26";"21.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222739ti.pdf";"dsp20222739ti.pdf";"True"
"2022-09-26";"22.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222740ti.pdf";"dsp20222740ti.pdf";"True"
"2022-09-26";"23.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222741ti.pdf";"dsp20222741ti.pdf";"True"
"2022-09-26";"24.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222742ti.pdf";"dsp20222742ti.pdf";"True"
"2022-09-26";"25.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222743ti.pdf";"dsp20222743ti.pdf";"True"
"2022-09-26";"26.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222744ti.pdf";"dsp20222744ti.pdf";"True"
"2022-09-26";"27.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222745ti.pdf";"dsp20222745ti.pdf";"True"
"2022-09-26";"28.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/dsp20222746ti.pdf";"dsp20222746ti.pdf";"True"
"2022-09-26";"29.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222747.pdf";"dsp20222747.pdf";"True"
"2022-09-26";"29.";"Nota Técnica no 178/2022-SFG/ANEEL:";"http://www2.aneel.gov.br/cedoc/ndsp20222747.pdf";"ndsp20222747.pdf";"True"
"2022-09-26";"30.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt20221662tispde.pdf";"prt20221662tispde.pdf";"True"
"2022-09-26";"31.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt20221663tispde.pdf";"prt20221663tispde.pdf";"True"
"2022-09-26";"32.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt20221664tispde.pdf";"prt20221664tispde.pdf";"True"
"2022-09-26";"33.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt20221665tispde.pdf";"prt20221665tispde.pdf";"True"
"2022-09-26";"34.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt20221667tispde.pdf";"prt20221667tispde.pdf";"True"
"2022-09-26";"35.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt20221668tispde.pdf";"prt20221668tispde.pdf";"True"
"2022-09-26";"36.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/rea202212746ti.pdf";"rea202212746ti.pdf";"True"
"2022-09-26";"36.";"Voto:";"https://www2.aneel.gov.br/cedoc/area202212746_1.pdf";"area202212746_1.pdf";"True"
"2022-09-23";"1.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222463ti.pdf";"dsp20222463ti.pdf";"True"
"2022-09-23";"2.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222637.pdf";"dsp20222637.pdf";"True"
"2022-09-23";"2.";"Decisão:";"http://www2.aneel.gov.br/cedoc/adsp20222637.pdf";"adsp20222637.pdf";"True"
"2022-09-23";"3.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222648ti.pdf";"dsp20222648ti.pdf";"True"
"2022-09-23";"4.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222681.pdf";"dsp20222681.pdf";"True"
"2022-09-23";"5.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222692ti.pdf";"dsp20222692ti.pdf";"True"
"2022-09-23";"6.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222693ti.pdf";"dsp20222693ti.pdf";"True"
"2022-09-23";"7.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222697.pdf";"dsp20222697.pdf";"True"
"2022-09-23";"8.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222698ti.pdf";"dsp20222698ti.pdf";"True"
"2022-09-23";"9.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222699ti.pdf";"dsp20222699ti.pdf";"True"
"2022-09-23";"9.";"NOTA TÉCNICA Nº 740/2022-SCG/ANEEL:";"http://www2.aneel.gov.br/cedoc/ndsp20222699.pdf";"ndsp20222699.pdf";"True"
"2022-09-23";"10.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222700ti.pdf";"dsp20222700ti.pdf";"True"
"2022-09-23";"11.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/dsp20222701ti.pdf";"dsp20222701ti.pdf";"True"
"2022-09-23";"12.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2022049mme.pdf";"prt2022049mme.pdf";"True"
"2022-09-23";"13.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2022217.pdf";"prt2022217.pdf";"True"
"2022-09-23";"14.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2022285.pdf";"prt2022285.pdf";"True"
"2022-09-23";"15.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2022289.pdf";"prt2022289.pdf";"True"
"2022-09-23";"16.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2022290.pdf";"prt2022290.pdf";"True"
"2022-09-23";"17.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/prt2022291.pdf";"prt2022291.pdf";"True"
"2022-09-23";"18.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/prt2022688mme.pdf";"prt2022688mme.pdf";"True"
"2022-09-23";"19.";"Texto Integral:";"http://www2.aneel.gov.br/cedoc/ren20221041.html";"ren20221041.html";"True"
"2022-09-23";"19.";"Texto Integral:";"https://www2.aneel.gov.br/cedoc/ren20221041.pdf";"ren20221041.pdf";"True"
"2022-09-23";"19.";"Voto:";"http://www2.aneel.gov.br/cedoc/aren20221041_1.pdf";"aren20221041_1.pdf";"True"
