"data";"numeracaoItem";"titulo";"autor";"material";"esfera";"situacao";"assinatura";"publicacao";"assunto";"ementa"
"2016-12-27";"12.";"DSP - DESPACHO 3389/2016";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-26";"2016-12-27";"Liberação";"Libera as unidades geradoras UG1 a UG10, para início da operação comercial, da Central Geradora Eólio-elétrica Aura Mirim II, no município de Santa Vitória do Palmar, (RS), de titularidade da Santa Vitória do Palmar XII Energias Renováveis S.A. Imprimir"
"2016-12-27";"13.";"DSP - DESPACHO 3390/2016";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-26";"2016-12-27";"Liberação";"Libera as unidades geradoras UG1 a UG8, para início da operação comercial, da Central Geradora Eólio-elétrica Aura Mangueira VII, no município de Santa Vitória do Palmar, (RS), de titularidade da Santa Vitória do Palmar XI Energias Renováveis S.A. Imprimir"
"2016-12-26";"1.";"DSP - DESPACHO 3230/2016";"SFF/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-12";"2016-12-26";"Conhecimento";"Conhece o pedido de reconsideração da Iguaçu Comercializadora de Energia Elétrica Ltda, para anular o Auto de Infração SFF/ANEEL 038, de 2016, face as partes não terem sido consideradas como partes relacionadas. Imprimir"
"2016-12-26";"2.";"DSP - DESPACHO 3231/2016";"SFF/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-09";"2016-12-26";"Conhecimento";"Conhece o pedido de reconsideração da Iguaçu Distribuidora de Energia Elétrica Ltda, para anular o Auto de Infração SFF/ANEEL 034, de 2016, face as partes não terem sido consideradas como partes relacionadas. Imprimir"
"2016-12-26";"3.";"DSP - DESPACHO 3331/2016";"SCG/ANEEL";"Legislação";"Outros";"REVOGADA";"2016-12-19";"2016-12-26";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Águas De Ouro, no rio do Peixe, nos municípios de Ouro e Capinzal, (SC), de titularidade da Águas do Oeste Geração Elétrica S.A. Imprimir"
"2016-12-26";"4.";"DSP - DESPACHO 3345/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-20";"2016-12-26";"Determinação";"Resolve hierarquizar, em primeiro lugar, a Tradener Ltda, Lausimar Aparecida Lôbo Arruda, Ênio Rincon Arruda, Euclides Barbosa da Silva, Maura Rodrigues da Silva, Giovana Maria Rincon Gonçalves Lôbo e Guilherme Rodrigues Lôbo, como interessados na implantação e exploração da Pequena Central Hidrelétrica COR 108; e revoga o Despacho SGH/ANEEL 4.484, de 18.11.2014, que conferiu o registro ativo ao projeto básico da Pequena Central Hidrelétrica COR 108 apresentado pela Optigera S.A. Imprimir"
"2016-12-26";"5.";"DSP - DESPACHO 3346/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-20";"2016-12-26";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica COR 108, no rio Corumbá, nos municípios de Pires do Rio e Urutaí, (GO), de titularidade da Tradener Ltda, Lausimar Aparecida Lôbo Arruda, Ênio Rincon Arruda, Euclides Barbosa da Silva, Maura Rodrigues da Silva, Giovana Maria Rincon Gonçalves Lôbo e Guilherme Rodrigues Lôbo. Imprimir"
"2016-12-26";"6.";"DSP - DESPACHO 3352/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-20";"2016-12-26";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Beleza, no córrego Beleza, no município de Jucimeira, (MT), de titularidade da Anhambi Alimentos Norte Ltda; e homologa os parâmetros necessários ao cálculo do montante de garantia física, conforme as características definidas nas tabelas. Imprimir"
"2016-12-26";"7.";"DSP - DESPACHO 3369/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-26";"Determinação";"Resolve hierarquizar, em primeiro lugar, a Optigera S.A, a VOTENER - Votorantim Comercializadora de Energia Ltda, e João Roberto de Arruda Sampaio, como interessados na implantação e exploração da Pequena Central Hidrelétrica COR 113; e revoga os Despachos SCG/ANEEL 366 de 12.02.2015 e 2.740 de 20.08.2015, que conferiu o registro ativo ao projeto básico da Pequena Central Hidrelétrica citada apresentado pela Tradener Ltda. Imprimir"
"2016-12-26";"8.";"DSP - DESPACHO 3370/2016";"SFF/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-26";"Anuência";"Anui ao pleito da Light Energia S.A para celebração do Contrato de Prestação de Serviços de Operação e Manutenção da Pequena Central Hidrelétrica Lajes com a Lajes Energia S.A, no valor global citado, e por prazo determinado. Imprimir"
"2016-12-26";"9.";"DSP - DESPACHO 3374/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-26";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica COR 113, no rio Corumbá, nos municípios de Urutaí e Pires do Rio, (GO), de titularidade da Optigera S.A, VOTENER - Votorantim Comercializadora de Energia Ltda e João Roberto de Arruda Sampaio. Imprimir"
"2016-12-26";"10.";"DSP - DESPACHO 3376/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-26";"Conhecimento";"Conhece e, no mérito, reconsidera parcialmente do recurso da CEB Distribuição S.A - CEB-D, em face do Auto de Infração SFF/ANEEL 1007, de 14.10.2016, para reduzir o valor da multa; converte a penalidade de multa referente à NC 10 em advertência; e encaminha o recurso administrativo à Diretoria Colegiada, para decisão em instância superior. Imprimir"
"2016-12-26";"11.";"DSP - DESPACHO 3378/2016";"SRG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-23";"2016-12-26";"Negação";"Nega conhecimento do recurso administrativo da Adecoagro Vale do Ivinhema S.A, em face do Despacho SFG/SRG/ANEEL 2.603, de 29.09.2016, por ser intempestivo. Imprimir"
"2016-12-26";"12.";"DSP - DESPACHO 3379/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-23";"2016-12-26";"Determinação";"Resolve hierarquizar, em primeiro lugar, a Optigera S.A, a VOTENER - Votorantim Comercializadora de Energia Ltda, e João Roberto de Arruda Sampaio, como interessados na implantação e exploração da Pequena Central Hidrelétrica COR 118; e revoga o Despacho SCG/ANEEL 476 de 25.02.2015, que conferiu o registro ativo ao projeto básico da Pequena Central Hidrelétrica citada apresentado pela Tradener Ltda. Imprimir"
"2016-12-26";"13.";"DSP - DESPACHO 3380/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-23";"2016-12-26";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica COR 118, no rio Corumbá, nos municípios de Urutaí e Pires do Rio, (GO), de titularidade da Optigera S.A, VOTENER - Votorantim Comercializadora de Energia Ltda e João Roberto de Arruda Sampaio. Imprimir"
"2016-12-26";"14.";"DSP - DESPACHO 3382/2016";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-23";"2016-12-26";"Liberação";"Libera as unidades geradoras UG1 a UG8, para início da operação comercial, da Central Geradora Eólio-elétrica Ventos de Santo Augusto VIII, no município de Simões, (PI), de titularidade da Ventos de Santo Augusto VIII Energias Renováveis S.A. Imprimir"
"2016-12-26";"15.";"DSP - DESPACHO 3383/2016";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-23";"2016-12-26";"Liberação";"Libera as unidades geradoras UG1 e UG2, para início da operação comercial, da Pequena Central Hidrelétrica Volta Grande, nos municípios de São Bonifácio e São Martinho, (SC), de titularidade da Cooperzem Cooperativa de Geração de Energia e desenvolvimento - Cooperzem Geração. Imprimir"
"2016-12-23";"1.";"DSP - DESPACHO 3063/2016";"CGI/ANEEL";"Legislação";"Outros";"REVOGADA";"2016-11-23";"2016-12-23";"Designação";"Designa os seguintes servidores para compor a Comissão de Gestão da Informação: Alessandro D`Afonseca Cantarino (SFG), Davi Antunes Lima (SGT), Frederico Lobo de Oliveira (SGE), Hélvio Neves Guerra (SCG), Marcos Bragatto (SMA), Sandoval de Araújo Feitosa Neto (SRT) e Victor Hugo da Silva Rosa (SGI). Imprimir"
"2016-12-23";"2.";"DSP - DESPACHO 3278/2016";"SFF/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-14";"2016-12-23";"Anuência";"Anui ao pleito da EDP Energia do Brasil S.A para celebração de contrato de compartilhamento de recursos humanos com a Bandeirante Energia S.A, Espírito Santo Centrais Elétricas S.A, EDP Comercialização e Serviços Energia Ltda, Energest S.A, Investco S.A, Lajeado Energia S.A, Santa Fé Energia S.A, EDP Pequenas Centrais Elétricas S.A e Porto do Pecém Geração de Energia S.A. Imprimir"
"2016-12-23";"3.";"DSP - DESPACHO 3334/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-20";"2016-12-23";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Bonasera, no rio Erexim, nos municípios de São Valentim e Entre Rios do Sul, (RS), de titularidade da Bonasera Energética S.A. Imprimir"
"2016-12-23";"4.";"DSP - DESPACHO 3353/2016";"SCG/ANEEL";"Legislação";"Outros";"REVOGADA";"2016-12-20";"2016-12-23";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Da Rocha, no rio Caiapó, nos municípios de Arenópolis e Diorama, (GO), de titularidade da Minas PCH S.A. Imprimir"
"2016-12-23";"5.";"DSP - DESPACHO 3354/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-20";"2016-12-23";"Anulação";"Torna sem efeito o Ofício SPH/ANEEL 1.040, de 08.11.2001, transfere para a condição de inativo o registro para o desenvolvimento do Projeto Básico da Pequena Central Hidrelétrica Boa Vista I, no rio Grande, nos municípios de Varginha e Elói Mendes, (MG), tendo em vista a manifestação de desistência da SPE Boa Vista 1 Energia S.A; e revoga o Despacho SPH/ANEEL 620, de 03.10.2002. Imprimir"
"2016-12-23";"6.";"DSP - DESPACHO 3355/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Fixação";"Estabelece o percentual de redução, a ser aplicado às tarifas de uso dos sistemas elétricos de transmissão e de distribuição - TUSD e TUST, incidindo na produção e no consumo da energia comercializada pela Usina Hidrelétrica Salto Apiacás, no município de Alta Floresta, (MT), outorgada à Enel Green Power Salto Apiacás S.A. Imprimir"
"2016-12-23";"7.";"DSP - DESPACHO 3361/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Engenheiro Beltrão, no rio Mourão, nos municípios de nos municípios de Engenheiro Beltrão e Quintas do Sol, (PR), de titularidade da Engenheiro Beltrão Energia Ltda. Imprimir"
"2016-12-23";"8.";"DSP - DESPACHO 3362/2016";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Registro";"Registra a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Aré, no rio Muriaé, no município de Itaperuna, (RJ), de titularidade da Rodrigo Pedroso Energia Ltda. Imprimir"
"2016-12-23";"9.";"DSP - DESPACHO 3363/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Negação";"Nega efeito suspensivo ao pedido de reconsideração interposto por Clime Trading Comercializadora de Energia Ltda, Nova energia Trading Ltda, BTG Pactual Comercializadora de Energia Ltda e Comerc Power Trading Ltda, em face do Despacho ANEEL 3.028, de 22.11.2016, por meio do qual foi negado provimento ao pedido de impugnação em face da decisão do Conselho de Administração - CAd da CCEE, referente à recontabilização da energia, por não se encontraram presentes os requisitos ensejadores da suspensividade. Imprimir"
"2016-12-23";"10.";"DSP - DESPACHO 3364/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Negação";"Nega conhecimento do pedido de impugnação da Copen - Companhia de Petróleo e Energia S.A, em face da decisão da CCEE de lançar na contabilização de novembro de 2016 montantes que se encontravam suspensos por decisão proferida por Tribunal Arbitral, por ter sido interposto perante órgão incompetente. Imprimir"
"2016-12-23";"11.";"DSP - DESPACHO 3365/2016";"SCG/ANEEL";"Legislação";"";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Registro";"Confere à Alto Piquiri Energia Ltda o registro de intenção à outorga de autorização referente à Pequena Central Hidrelétrica Cavernoso III, no rio Cavernoso, no município de Cantagalo, Virmond e Candói, (PR). Imprimir"
"2016-12-23";"12.";"DSP - DESPACHO 3367/2016";"SGT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-21";"2016-12-23";"Fixação";"Fixa a Taxa de Fiscalização de Serviços de Energia Elétrica - TFSEE, para a Cooperativa de Eletricidade Praia Grande - CEPRAG, para o período de dezembro de 2016 a novembro de 2017. Imprimir"
"2016-12-23";"13.";"DSP - DESPACHO 3371/2016";"SFF/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-23";"Determinação";"Determina que os procedimentos para a elaboração e divulgação de informações contábeis e econômicos-financeiras para as Demonstrações Contábeis, relativas ao exercício de 2016, a serem elaboradas pelos concessionários e permissionários de serviços e instalações de energia elétrica, para fins regulatórios, são aqueles constantes do Anexo ao presente despacho e os apresentados no Manual de Contabilidade do Setor Elétrico. Imprimir"
"2016-12-23";"14.";"DSP - DESPACHO 3373/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-23";"Concessão";"Concede efeito suspensivo ao recurso administrativo interposto pela Maciel Consultores S.S Ltda, em face Decisão SLC/ANEEL 027 de 2016, por se encontrarem presentes os requisitos ensejadores da suspensividade. Imprimir"
"2016-12-23";"15.";"DSP - DESPACHO 3375/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-23";"Negação";"Nega conhecimento do Pedido de Reconsideração interposto pela Linear Participações e Incorporações Ltda, em face do Despacho ANEEL 3.024 de 22.11, haja vista que exaurida a esfera administrativa. Imprimir"
"2016-12-23";"16.";"DSP - DESPACHO 3377/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-23";"Decisão";"Encerra o acompanhamento do Plano de Resultados para Melhoria do Serviço de Distribuição da Companhia Energética de Roraima - CERR, em razão da constatação de perda de objeto ante a superveniência da Portaria MME 425 de 03.08.2016, que designou a Boa Vista Energia S.A como Responsável da Distribuição de Energia Elétrica na área de concessão anteriormente de responsabilidade da CERR, nos termos e condições detalhadas. Imprimir"
"2016-12-23";"17.";"PRT - PORTARIA 3368/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-22";"2016-12-23";"Licença";"Concede à servidora Patrícia Rossi de Oliveira, da ANEEL, licença para capacitação, pelo período de quarenta e sete dias contados a partir de 09.01.2017. Imprimir"
"2016-12-23";"18.";"PRT - PORTARIA 4355/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-08";"2016-12-23";"Designação";""
"2016-12-23";"19.";"PRT - PORTARIA 4359/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-12";"2016-12-23";"Licença";""
"2016-12-23";"20.";"PRT - PORTARIA 4360/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-13";"2016-12-23";"Licença";"Concede ao servidor Wuberdan Gonçalves Pereira, da ANEEL, licença para capacitação, pelo período de noventa dia, sendo sessenta dias no Brasil, e trinta dias na Irlanda, contados a partir de 06.03.2017. Imprimir"
"2016-12-23";"21.";"PRT - PORTARIA 4361/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-13";"2016-12-23";"Aprovação";"Aprova o Plano de Contratações de 2017, que contém todas as atividades a serem desenvolvidas que dependem de licitações, convênios ou de contratações diretas. Imprimir"
"2016-12-23";"22.";"PRT - PORTARIA 4362/2016";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-13";"2016-12-23";"Autorização";"Concede a redução de jornada de trabalho, com a remuneração proporcional, para 30 horas semanais, ou 6 horas diárias, à servidora Elen Franco e Couto de Carvalho, Técnico Administrativo, pelo período de um ano, de 11.01.2016 a 10.01.2018, vedado o exercício de outra atividade profissional, à exceção de magistério. Imprimir"
"2016-12-23";"23.";"PRT - PORTARIA 4368/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-16";"2016-12-23";"Licença";"Concede ao servidor Hálisson Rodrigues Ferreira Costa, da ANEEL, licença para capacitação, pelo período de quarenta dias, contados a partir de 17.01.2017. Imprimir"
"2016-12-23";"24.";"PRT - PORTARIA 4369/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-16";"2016-12-23";"Licença";""
"2016-12-23";"25.";"PRT - PORTARIA 4370/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-16";"2016-12-23";"Licença";"Concede à servidora Simone Luisa Ferreira do Nascimento, da ANEEL, licença para capacitação, pelo período de sessenta dias contados a partir de 16.01.2017. Imprimir"
"2016-12-23";"26.";"PRT - PORTARIA 4371/2016";"SRH/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2016-12-16";"2016-12-23";"Licença";""
"2016-12-23";"27.";"PRT - PORTARIA 4373/2016";"SRH/ANEEL";"Legislação";"Outros";"REVOGADA";"2016-12-19";"2016-12-23";"Designação";""
